id,prod,age,Sum Assured,Term,Term_if,Premium,sex
41156,3,78,260000,0,132,0,0
41157,3,69,270000,0,36,0,0
41158,3,71,250000,0,72,0,1
41159,3,60,290000,0,36,0,0
41160,3,69,270000,0,0,0,1
41161,3,65,200000,0,60,0,0
41162,3,72,170000,0,48,0,1
41163,3,72,270000,0,108,0,0
41164,3,78,370000,0,180,0,0
41165,3,71,190000,0,96,0,1
41166,3,74,160000,0,120,0,0
41167,3,69,300000,0,72,0,0
41168,3,71,170000,0,108,0,0
41169,3,63,250000,0,72,0,1
41170,3,71,300000,0,132,0,1
41171,3,67,260000,0,60,0,1
41172,3,72,150000,0,84,0,1
41173,3,71,270000,0,132,0,1
41174,3,63,150000,0,132,0,0
41175,3,68,230000,0,108,0,0
41176,3,76,290000,0,144,0,0
41177,3,72,220000,0,84,0,0
41178,3,69,330000,0,132,0,0
41179,3,72,250000,0,48,0,0
41180,3,70,310000,0,36,0,0
41181,3,68,260000,0,72,0,0
41182,3,73,140000,0,120,0,1
41183,3,67,240000,0,84,0,1
41184,3,75,290000,0,96,0,1
41185,3,64,240000,0,12,0,0
41186,3,75,280000,0,156,0,1
41187,3,64,200000,0,72,0,0
41188,3,71,230000,0,60,0,1
41189,3,69,180000,0,60,0,0
41190,3,76,200000,0,24,0,1
41191,3,57,190000,0,60,0,0
41192,3,70,270000,0,12,0,0
41193,3,70,190000,0,132,0,1
41194,3,72,220000,0,12,0,1
41195,3,71,210000,0,72,0,1
41196,3,71,240000,0,168,0,1
41197,3,69,270000,0,36,0,1
41198,3,66,220000,0,84,0,0
41199,3,69,280000,0,84,0,1
41200,3,67,360000,0,96,0,0
41201,3,69,250000,0,96,0,0
41202,3,73,160000,0,108,0,0
41203,3,68,150000,0,96,0,0
41204,3,75,270000,0,36,0,0
41205,3,64,240000,0,120,0,0
41206,3,74,230000,0,168,0,0
41207,3,73,240000,0,180,0,0
41208,3,69,210000,0,60,0,1
41209,3,68,290000,0,168,0,0
41210,3,75,180000,0,132,0,0
41211,3,67,320000,0,180,0,1
41212,3,65,280000,0,60,0,1
41213,3,71,310000,0,156,0,1
41214,3,66,240000,0,12,0,1
41215,3,75,270000,0,144,0,1
41216,3,73,280000,0,12,0,1
41217,3,60,300000,0,12,0,0
41218,3,70,220000,0,180,0,1
41219,3,68,220000,0,156,0,0
41220,3,65,310000,0,180,0,0
41221,3,71,180000,0,0,0,0
41222,3,63,330000,0,60,0,1
41223,3,60,170000,0,120,0,0
41224,3,73,220000,0,168,0,1
41225,3,70,160000,0,168,0,0
41226,3,73,260000,0,108,0,0
41227,3,73,290000,0,132,0,1
41228,3,64,310000,0,84,0,1
41229,3,73,210000,0,24,0,1
41230,3,72,240000,0,12,0,1
41231,3,65,230000,0,84,0,1
41232,3,64,320000,0,24,0,1
41233,3,68,280000,0,84,0,1
41234,3,69,260000,0,156,0,0
41235,3,67,240000,0,48,0,0
41236,3,68,330000,0,156,0,0
41237,3,69,280000,0,48,0,1
41238,3,60,210000,0,72,0,1
41239,3,68,300000,0,120,0,1
41240,3,73,300000,0,48,0,1
41241,3,73,270000,0,156,0,1
41242,3,78,210000,0,132,0,0
41243,3,74,140000,0,108,0,0
41244,3,67,230000,0,48,0,0
41245,3,74,270000,0,36,0,0
41246,3,75,280000,0,180,0,1
41247,3,62,220000,0,12,0,0
41248,3,74,240000,0,168,0,0
41249,3,66,180000,0,60,0,1
41250,3,73,220000,0,0,0,1
41251,3,69,250000,0,0,0,0
41252,3,77,190000,0,108,0,0
41253,3,67,170000,0,180,0,1
41254,3,68,320000,0,0,0,1
41255,3,65,230000,0,168,0,0
41256,3,69,330000,0,84,0,1
41257,3,70,180000,0,108,0,1
41258,3,68,80000,0,168,0,1
41259,3,74,190000,0,132,0,0
41260,3,74,320000,0,60,0,0
41261,3,75,270000,0,144,0,1
41262,3,65,240000,0,168,0,0
41263,3,74,260000,0,36,0,1
41264,3,68,250000,0,132,0,0
41265,3,68,150000,0,60,0,0
41266,3,66,110000,0,72,0,1
41267,3,66,230000,0,156,0,0
41268,3,61,270000,0,84,0,1
41269,3,69,310000,0,72,0,0
41270,3,77,260000,0,108,0,0
41271,3,70,200000,0,36,0,1
41272,3,72,230000,0,96,0,1
41273,3,72,250000,0,120,0,1
41274,3,65,190000,0,24,0,0
41275,3,70,190000,0,144,0,0
41276,3,74,210000,0,12,0,1
41277,3,67,260000,0,144,0,0
41278,3,69,180000,0,24,0,0
41279,3,77,230000,0,96,0,0
41280,3,73,210000,0,24,0,1
41281,3,72,220000,0,84,0,1
41282,3,75,210000,0,84,0,1
41283,3,73,240000,0,12,0,1
41284,3,72,220000,0,144,0,1
41285,3,69,300000,0,0,0,0
41286,3,61,340000,0,60,0,1
41287,3,60,300000,0,0,0,1
41288,3,66,200000,0,72,0,1
41289,3,72,330000,0,108,0,1
41290,3,73,220000,0,156,0,1
41291,3,74,280000,0,12,0,0
41292,3,72,250000,0,72,0,0
41293,3,71,260000,0,12,0,0
41294,3,72,250000,0,96,0,0
41295,3,63,200000,0,120,0,1
41296,3,71,250000,0,156,0,0
41297,3,70,200000,0,72,0,1
41298,3,70,170000,0,24,0,1
41299,3,75,240000,0,144,0,0
41300,3,72,330000,0,24,0,0
41301,3,71,240000,0,168,0,1
41302,3,70,240000,0,132,0,0
41303,3,68,220000,0,120,0,1
41304,3,72,310000,0,156,0,0
41305,3,78,250000,0,84,0,0
41306,3,64,160000,0,96,0,0
41307,3,69,310000,0,84,0,0
41308,3,67,140000,0,60,0,0
41309,3,68,230000,0,120,0,0
41310,3,69,200000,0,180,0,0
41311,3,71,230000,0,24,0,1
41312,3,67,290000,0,108,0,0
41313,3,72,190000,0,168,0,1
41314,3,65,250000,0,156,0,0
41315,3,64,160000,0,156,0,1
41316,3,80,140000,0,180,0,0
41317,3,73,220000,0,96,0,1
41318,3,70,290000,0,120,0,1
41319,3,65,170000,0,0,0,0
41320,3,71,200000,0,96,0,1
41321,3,71,170000,0,36,0,1
41322,3,67,270000,0,144,0,0
41323,3,67,250000,0,24,0,1
41324,3,74,220000,0,72,0,1
41325,3,78,400000,0,120,0,1
41326,3,71,230000,0,156,0,0
41327,3,69,260000,0,24,0,0
41328,3,75,210000,0,48,0,1
41329,3,74,250000,0,108,0,0
41330,3,74,110000,0,60,0,0
41331,3,77,260000,0,168,0,0
41332,3,64,290000,0,60,0,1
41333,3,68,230000,0,60,0,1
41334,3,67,250000,0,24,0,0
41335,3,69,270000,0,72,0,0
41336,3,65,330000,0,12,0,0
41337,3,69,220000,0,48,0,1
41338,3,68,210000,0,24,0,1
41339,3,69,300000,0,60,0,1
41340,3,74,210000,0,12,0,0
41341,3,70,180000,0,60,0,1
41342,3,72,280000,0,144,0,0
41343,3,68,240000,0,0,0,0
41344,3,65,210000,0,12,0,1
41345,3,67,270000,0,60,0,1
41346,3,67,210000,0,36,0,0
41347,3,66,280000,0,60,0,0
41348,3,66,260000,0,96,0,0
41349,3,62,220000,0,144,0,1
41350,3,72,240000,0,120,0,0
41351,3,70,160000,0,132,0,1
41352,3,74,110000,0,12,0,0
41353,3,72,150000,0,144,0,0
41354,3,68,200000,0,12,0,1
41355,3,64,180000,0,0,0,0
41356,3,59,220000,0,12,0,0
41357,3,72,230000,0,24,0,1
41358,3,74,280000,0,132,0,1
41359,3,65,190000,0,24,0,0
41360,3,65,170000,0,48,0,1
41361,3,75,250000,0,84,0,0
41362,3,66,290000,0,84,0,1
41363,3,67,240000,0,108,0,1
41364,3,62,270000,0,60,0,1
41365,3,74,230000,0,120,0,1
41366,3,76,250000,0,96,0,0
41367,3,68,200000,0,24,0,0
41368,3,70,180000,0,72,0,0
41369,3,69,220000,0,108,0,0
41370,3,66,280000,0,12,0,0
41371,3,77,210000,0,132,0,0
41372,3,74,220000,0,24,0,1
41373,3,64,230000,0,60,0,0
41374,3,64,290000,0,84,0,1
41375,3,70,280000,0,108,0,1
41376,3,73,180000,0,96,0,1
41377,3,69,240000,0,60,0,0
41378,3,73,230000,0,72,0,1
41379,3,68,250000,0,60,0,1
41380,3,68,260000,0,180,0,0
41381,3,71,180000,0,60,0,1
41382,3,72,150000,0,60,0,0
41383,3,68,360000,0,180,0,0
41384,3,71,260000,0,168,0,1
41385,3,70,330000,0,72,0,0
41386,3,67,220000,0,48,0,0
41387,3,69,320000,0,24,0,1
41388,3,73,230000,0,108,0,1
41389,3,74,190000,0,180,0,0
41390,3,67,190000,0,72,0,1
41391,3,74,240000,0,72,0,1
41392,3,77,320000,0,144,0,0
41393,3,73,210000,0,132,0,0
41394,3,71,220000,0,72,0,0
41395,3,66,250000,0,60,0,1
41396,3,74,210000,0,0,0,1
41397,3,78,220000,0,72,0,1
41398,3,73,170000,0,84,0,1
41399,3,67,310000,0,12,0,1
41400,3,68,230000,0,84,0,1
41401,3,72,300000,0,144,0,1
41402,3,74,310000,0,48,0,0
41403,3,74,210000,0,72,0,0
41404,3,73,300000,0,12,0,1
41405,3,68,260000,0,120,0,1
41406,3,74,280000,0,60,0,1
41407,3,78,220000,0,132,0,0
41408,3,72,290000,0,108,0,1
41409,3,79,360000,0,180,0,1
41410,3,70,170000,0,156,0,0
41411,3,74,260000,0,168,0,0
41412,3,72,240000,0,60,0,1
41413,3,71,270000,0,96,0,0
41414,3,71,320000,0,60,0,1
41415,3,71,280000,0,24,0,0
41416,3,68,320000,0,180,0,1
41417,3,68,270000,0,0,0,1
41418,3,69,280000,0,132,0,1
41419,3,66,240000,0,156,0,0
41420,3,71,300000,0,0,0,1
41421,3,65,220000,0,168,0,0
41422,3,69,220000,0,168,0,1
41423,3,68,300000,0,144,0,0
41424,3,71,230000,0,132,0,1
41425,3,68,280000,0,24,0,1
41426,3,62,230000,0,84,0,1
41427,3,72,230000,0,60,0,0
41428,3,66,210000,0,24,0,0
41429,3,68,190000,0,108,0,1
41430,3,68,170000,0,108,0,1
41431,3,70,240000,0,0,0,1
41432,3,76,260000,0,96,0,0
41433,3,76,270000,0,24,0,0
41434,3,65,270000,0,108,0,0
41435,3,76,310000,0,180,0,1
41436,3,74,330000,0,36,0,1
41437,3,71,220000,0,84,0,0
41438,3,77,250000,0,72,0,0
41439,3,67,280000,0,108,0,0
41440,3,68,240000,0,96,0,1
41441,3,71,200000,0,108,0,0
41442,3,72,290000,0,48,0,0
41443,3,65,230000,0,144,0,0
41444,3,69,240000,0,96,0,0
41445,3,68,110000,0,24,0,0
41446,3,71,280000,0,84,0,0
41447,3,72,230000,0,120,0,1
41448,3,68,220000,0,12,0,1
41449,3,65,170000,0,36,0,1
41450,3,68,200000,0,0,0,1
41451,3,67,200000,0,84,0,1
41452,3,72,260000,0,108,0,1
41453,3,68,210000,0,96,0,0
41454,3,68,280000,0,72,0,0
41455,3,76,260000,0,0,0,1
41456,3,72,180000,0,60,0,0
41457,3,77,330000,0,84,0,1
41458,3,74,170000,0,60,0,1
41459,3,75,310000,0,108,0,1
41460,3,68,240000,0,36,0,0
41461,3,69,180000,0,84,0,0
41462,3,64,260000,0,12,0,1
41463,3,72,190000,0,60,0,1
41464,3,71,170000,0,12,0,1
41465,3,68,160000,0,84,0,0
41466,3,67,260000,0,72,0,1
41467,3,66,180000,0,132,0,1
41468,3,70,310000,0,84,0,1
41469,3,66,300000,0,24,0,1
41470,3,73,280000,0,156,0,1
41471,3,75,290000,0,180,0,0
41472,3,70,260000,0,0,0,0
41473,3,67,260000,0,96,0,1
41474,3,67,230000,0,132,0,0
41475,3,77,300000,0,132,0,1
41476,3,69,270000,0,96,0,1
41477,3,76,320000,0,144,0,1
41478,3,72,330000,0,96,0,0
41479,3,67,110000,0,60,0,0
41480,3,72,270000,0,144,0,1
41481,3,59,260000,0,96,0,1
41482,3,64,300000,0,168,0,0
41483,3,73,200000,0,168,0,1
41484,3,71,260000,0,48,0,1
41485,3,65,210000,0,0,0,0
41486,3,71,300000,0,72,0,0
41487,3,70,250000,0,132,0,0
41488,3,65,280000,0,132,0,1
41489,3,73,220000,0,120,0,0
41490,3,66,220000,0,132,0,0
41491,3,62,230000,0,120,0,1
41492,3,72,250000,0,36,0,1
41493,3,69,270000,0,48,0,1
41494,3,72,290000,0,60,0,0
41495,3,63,260000,0,84,0,1
41496,3,73,270000,0,144,0,0
41497,3,73,290000,0,36,0,1
41498,3,75,150000,0,12,0,0
41499,3,71,260000,0,24,0,0
41500,3,76,190000,0,12,0,1
41501,3,70,250000,0,168,0,0
41502,3,63,240000,0,156,0,1
41503,3,72,170000,0,60,0,0
41504,3,70,290000,0,180,0,1
41505,3,68,270000,0,12,0,1
41506,3,66,300000,0,156,0,0
41507,3,71,200000,0,24,0,1
41508,3,72,200000,0,84,0,1
41509,3,70,310000,0,0,0,0
41510,3,72,230000,0,48,0,1
41511,3,65,140000,0,12,0,1
41512,3,67,290000,0,0,0,1
41513,3,69,220000,0,156,0,0
41514,3,69,210000,0,12,0,1
41515,3,72,260000,0,48,0,1
41516,3,75,350000,0,84,0,0
41517,3,74,290000,0,120,0,0
41518,3,66,290000,0,84,0,0
41519,3,67,280000,0,84,0,0
41520,3,65,240000,0,120,0,1
41521,3,63,220000,0,144,0,0
41522,3,67,310000,0,12,0,1
41523,3,69,270000,0,84,0,0
41524,3,68,220000,0,84,0,1
41525,3,74,190000,0,144,0,1
41526,3,67,230000,0,120,0,0
41527,3,83,280000,0,72,0,1
41528,3,66,270000,0,0,0,0
41529,3,72,250000,0,132,0,1
41530,3,64,240000,0,12,0,1
41531,3,71,320000,0,180,0,0
41532,3,74,290000,0,120,0,1
41533,3,74,250000,0,108,0,0
41534,3,70,170000,0,132,0,0
41535,3,67,300000,0,84,0,0
41536,3,68,150000,0,156,0,0
41537,3,72,300000,0,60,0,1
41538,3,73,270000,0,36,0,1
41539,3,64,210000,0,120,0,0
41540,3,73,220000,0,144,0,0
41541,3,72,260000,0,72,0,0
41542,3,78,240000,0,60,0,0
41543,3,70,310000,0,180,0,1
41544,3,69,200000,0,60,0,0
41545,3,70,250000,0,24,0,0
41546,3,70,240000,0,96,0,0
41547,3,72,110000,0,96,0,0
41548,3,75,270000,0,96,0,1
41549,3,63,220000,0,36,0,0
41550,3,69,250000,0,48,0,0
41551,3,69,190000,0,36,0,1
41552,3,73,260000,0,180,0,0
41553,3,70,230000,0,108,0,1
41554,3,75,250000,0,96,0,0
41555,3,73,260000,0,132,0,1
41556,3,71,250000,0,24,0,0
41557,3,74,290000,0,156,0,0
41558,3,70,340000,0,180,0,1
41559,3,70,180000,0,180,0,1
41560,3,70,140000,0,12,0,0
41561,3,72,200000,0,60,0,0
41562,3,66,230000,0,12,0,0
41563,3,71,260000,0,120,0,0
41564,3,71,270000,0,84,0,0
41565,3,72,240000,0,0,0,0
41566,3,71,290000,0,24,0,1
41567,3,67,190000,0,168,0,0
41568,3,64,300000,0,132,0,1
41569,3,70,290000,0,36,0,1
41570,3,72,160000,0,144,0,0
41571,3,68,210000,0,132,0,1
41572,3,68,190000,0,48,0,0
41573,3,71,200000,0,156,0,0
41574,3,71,240000,0,144,0,0
41575,3,70,320000,0,48,0,0
41576,3,65,240000,0,144,0,0
41577,3,70,260000,0,84,0,1
41578,3,64,160000,0,132,0,1
41579,3,65,250000,0,96,0,1
41580,3,74,280000,0,156,0,1
41581,3,75,280000,0,180,0,1
41582,3,73,200000,0,156,0,0
41583,3,69,250000,0,96,0,0
41584,3,74,200000,0,72,0,0
41585,3,71,220000,0,108,0,1
41586,3,66,270000,0,156,0,0
41587,3,73,190000,0,180,0,0
41588,3,66,220000,0,48,0,0
41589,3,72,240000,0,108,0,0
41590,3,74,170000,0,48,0,1
41591,3,73,200000,0,156,0,1
41592,3,71,150000,0,120,0,1
41593,3,65,270000,0,48,0,1
41594,3,68,320000,0,84,0,0
41595,3,62,300000,0,96,0,0
41596,3,72,290000,0,48,0,0
41597,3,67,250000,0,96,0,1
41598,3,69,280000,0,132,0,0
41599,3,73,230000,0,180,0,0
41600,3,75,250000,0,84,0,0
41601,3,69,210000,0,96,0,1
41602,3,70,230000,0,96,0,1
41603,3,66,350000,0,0,0,0
41604,3,75,210000,0,12,0,1
41605,3,75,250000,0,48,0,0
41606,3,76,220000,0,24,0,1
41607,3,72,240000,0,0,0,1
41608,3,69,160000,0,0,0,0
41609,3,76,230000,0,0,0,0
41610,3,70,200000,0,72,0,1
41611,3,69,330000,0,48,0,1
41612,3,67,240000,0,156,0,0
41613,3,68,360000,0,96,0,0
41614,3,72,280000,0,12,0,0
41615,3,66,180000,0,120,0,1
41616,3,64,190000,0,36,0,0
41617,3,71,250000,0,108,0,0
41618,3,66,280000,0,0,0,1
41619,3,65,240000,0,36,0,0
41620,3,64,240000,0,84,0,1
41621,3,70,350000,0,108,0,0
41622,3,73,170000,0,132,0,0
41623,3,70,200000,0,96,0,1
41624,3,71,230000,0,48,0,0
41625,3,70,160000,0,0,0,1
41626,3,80,220000,0,96,0,1
41627,3,76,230000,0,120,0,0
41628,3,65,180000,0,24,0,0
41629,3,77,290000,0,60,0,1
41630,3,59,290000,0,108,0,1
41631,3,68,220000,0,180,0,0
41632,3,68,260000,0,36,0,1
41633,3,67,270000,0,156,0,1
41634,3,66,230000,0,120,0,0
41635,3,66,360000,0,168,0,1
41636,3,68,210000,0,84,0,0
41637,3,70,210000,0,72,0,1
41638,3,67,210000,0,36,0,0
41639,3,65,230000,0,84,0,1
41640,3,67,210000,0,120,0,1
41641,3,78,220000,0,132,0,1
41642,3,61,220000,0,132,0,1
41643,3,73,250000,0,180,0,0
41644,3,69,250000,0,12,0,1
41645,3,68,290000,0,12,0,0
41646,3,69,260000,0,84,0,1
41647,3,65,330000,0,60,0,1
41648,3,70,200000,0,156,0,0
41649,3,67,250000,0,96,0,1
41650,3,70,250000,0,144,0,0
41651,3,68,200000,0,120,0,0
41652,3,69,330000,0,108,0,1
41653,3,63,240000,0,144,0,0
41654,3,68,340000,0,168,0,0
41655,3,72,210000,0,96,0,1
41656,3,62,150000,0,144,0,1
41657,3,69,220000,0,156,0,0
41658,3,74,260000,0,48,0,1
41659,3,76,250000,0,60,0,0
41660,3,64,210000,0,120,0,1
41661,3,69,240000,0,0,0,1
41662,3,69,310000,0,0,0,1
41663,3,77,220000,0,48,0,1
41664,3,68,310000,0,72,0,0
41665,3,68,210000,0,72,0,0
41666,3,70,260000,0,132,0,0
41667,3,76,240000,0,60,0,0
41668,3,70,190000,0,72,0,0
41669,3,74,310000,0,0,0,1
41670,3,69,200000,0,24,0,0
41671,3,74,210000,0,120,0,1
41672,3,62,300000,0,24,0,0
41673,3,69,290000,0,72,0,0
41674,3,73,240000,0,84,0,0
41675,3,58,140000,0,72,0,0
41676,3,73,200000,0,12,0,1
41677,3,72,300000,0,156,0,1
41678,3,75,270000,0,60,0,0
41679,3,74,280000,0,36,0,1
41680,3,71,140000,0,108,0,1
41681,3,68,240000,0,96,0,0
41682,3,68,180000,0,12,0,0
41683,3,75,220000,0,132,0,1
41684,3,71,170000,0,144,0,0
41685,3,72,140000,0,0,0,0
41686,3,77,330000,0,36,0,1
41687,3,69,290000,0,108,0,0
41688,3,71,340000,0,144,0,0
41689,3,65,230000,0,180,0,0
41690,3,73,260000,0,132,0,1
41691,3,76,240000,0,108,0,1
41692,3,66,280000,0,60,0,1
41693,3,68,290000,0,24,0,0
41694,3,71,210000,0,12,0,1
41695,3,69,230000,0,156,0,1
41696,3,66,250000,0,108,0,1
41697,3,67,210000,0,48,0,0
41698,3,71,290000,0,0,0,1
41699,3,66,290000,0,0,0,0
41700,3,65,310000,0,72,0,0
41701,3,69,160000,0,156,0,0
41702,3,70,200000,0,72,0,1
41703,3,68,300000,0,132,0,0
41704,3,64,210000,0,144,0,1
41705,3,70,300000,0,72,0,0
41706,3,75,320000,0,36,0,1
41707,3,67,210000,0,60,0,0
41708,3,67,200000,0,108,0,1
41709,3,71,250000,0,180,0,1
41710,3,78,180000,0,168,0,1
41711,3,75,240000,0,96,0,1
41712,3,73,230000,0,60,0,0
41713,3,73,260000,0,168,0,1
41714,3,70,150000,0,84,0,1
41715,3,73,250000,0,24,0,0
41716,3,72,180000,0,48,0,1
41717,3,71,180000,0,96,0,1
41718,3,73,230000,0,120,0,0
41719,3,68,130000,0,24,0,0
41720,3,81,230000,0,132,0,0
41721,3,70,270000,0,36,0,1
41722,3,68,350000,0,24,0,0
41723,3,71,300000,0,120,0,0
41724,3,75,220000,0,108,0,1
41725,3,66,240000,0,36,0,1
41726,3,64,250000,0,48,0,1
41727,3,70,150000,0,144,0,1
41728,3,77,160000,0,96,0,0
41729,3,69,230000,0,0,0,1
41730,3,66,290000,0,12,0,1
41731,3,76,160000,0,132,0,0
41732,3,69,260000,0,120,0,1
41733,3,69,220000,0,60,0,1
41734,3,71,250000,0,12,0,0
41735,3,73,220000,0,132,0,1
41736,3,71,180000,0,96,0,1
41737,3,69,220000,0,108,0,0
41738,3,63,280000,0,96,0,1
41739,3,74,260000,0,120,0,1
41740,3,70,170000,0,144,0,0
41741,3,75,340000,0,72,0,0
41742,3,71,250000,0,120,0,0
41743,3,72,220000,0,180,0,1
41744,3,75,230000,0,72,0,0
41745,3,74,200000,0,60,0,0
41746,3,72,280000,0,132,0,1
41747,3,70,230000,0,12,0,0
41748,3,78,220000,0,180,0,1
41749,3,72,220000,0,96,0,0
41750,3,69,190000,0,168,0,0
41751,3,73,350000,0,84,0,1
41752,3,81,230000,0,96,0,0
41753,3,62,200000,0,36,0,1
41754,3,73,230000,0,132,0,1
41755,3,76,240000,0,168,0,0
41756,3,67,190000,0,12,0,0
41757,3,77,300000,0,24,0,1
41758,3,68,240000,0,72,0,0
41759,3,69,210000,0,12,0,1
41760,3,66,170000,0,108,0,1
41761,3,71,150000,0,24,0,1
41762,3,74,210000,0,120,0,1
41763,3,74,200000,0,168,0,1
41764,3,76,230000,0,0,0,1
41765,3,70,260000,0,0,0,1
41766,3,69,240000,0,48,0,0
41767,3,69,260000,0,108,0,1
41768,3,71,250000,0,156,0,0
41769,3,75,210000,0,72,0,1
41770,3,67,200000,0,0,0,0
41771,3,73,190000,0,84,0,1
41772,3,68,250000,0,24,0,0
41773,3,65,280000,0,84,0,1
41774,3,72,230000,0,168,0,1
41775,3,71,280000,0,48,0,0
41776,3,74,210000,0,96,0,1
41777,3,64,260000,0,12,0,1
41778,3,70,220000,0,144,0,1
41779,3,75,200000,0,108,0,0
41780,3,74,250000,0,0,0,1
41781,3,73,250000,0,96,0,0
41782,3,72,230000,0,24,0,0
41783,3,65,140000,0,48,0,1
41784,3,72,310000,0,132,0,1
41785,3,68,250000,0,0,0,1
41786,3,62,210000,0,144,0,0
41787,3,75,140000,0,60,0,0
41788,3,74,340000,0,36,0,1
41789,3,71,240000,0,132,0,1
41790,3,73,150000,0,36,0,1
41791,3,66,270000,0,12,0,1
41792,3,73,190000,0,0,0,1
41793,3,76,250000,0,96,0,1
41794,3,67,270000,0,24,0,0
41795,3,69,230000,0,72,0,1
41796,3,70,230000,0,96,0,1
41797,3,74,300000,0,108,0,1
41798,3,71,300000,0,24,0,1
41799,3,70,300000,0,36,0,0
41800,3,73,300000,0,156,0,0
41801,3,67,350000,0,48,0,1
41802,3,68,210000,0,180,0,1
41803,3,65,160000,0,24,0,0
41804,3,71,210000,0,48,0,0
41805,3,77,210000,0,12,0,1
41806,3,68,250000,0,120,0,1
41807,3,72,250000,0,180,0,0
41808,3,59,260000,0,12,0,0
41809,3,72,330000,0,24,0,1
41810,3,68,200000,0,36,0,0
41811,3,66,140000,0,132,0,1
41812,3,72,220000,0,0,0,1
41813,3,63,240000,0,36,0,0
41814,3,66,270000,0,156,0,0
41815,3,69,190000,0,144,0,1
41816,3,72,200000,0,24,0,1
41817,3,70,300000,0,96,0,1
41818,3,58,180000,0,96,0,0
41819,3,69,260000,0,36,0,1
41820,3,69,300000,0,0,0,1
41821,3,69,200000,0,12,0,1
41822,3,66,220000,0,24,0,0
41823,3,70,260000,0,48,0,1
41824,3,67,200000,0,132,0,1
41825,3,69,240000,0,72,0,1
41826,3,72,210000,0,108,0,1
41827,3,70,250000,0,180,0,0
41828,3,68,280000,0,60,0,0
41829,3,70,180000,0,84,0,1
41830,3,72,290000,0,24,0,1
41831,3,77,200000,0,144,0,0
41832,3,66,310000,0,12,0,1
41833,3,69,200000,0,168,0,1
41834,3,69,210000,0,180,0,0
41835,3,60,250000,0,48,0,1
41836,3,75,250000,0,24,0,1
41837,3,68,180000,0,108,0,1
41838,3,75,270000,0,96,0,1
41839,3,70,310000,0,72,0,1
41840,3,67,170000,0,12,0,1
41841,3,76,220000,0,96,0,0
41842,3,69,230000,0,144,0,1
41843,3,66,240000,0,120,0,1
41844,3,64,210000,0,72,0,1
41845,3,71,270000,0,48,0,1
41846,3,65,170000,0,48,0,1
41847,3,62,170000,0,12,0,0
41848,3,68,260000,0,120,0,1
41849,3,68,220000,0,120,0,1
41850,3,72,330000,0,96,0,0
41851,3,69,190000,0,108,0,1
41852,3,71,230000,0,0,0,1
41853,3,67,200000,0,36,0,0
41854,3,61,230000,0,132,0,1
41855,3,76,250000,0,156,0,1
41856,3,69,230000,0,0,0,1
41857,3,71,290000,0,132,0,0
41858,3,64,190000,0,84,0,1
41859,3,70,190000,0,144,0,1
41860,3,73,150000,0,12,0,1
41861,3,71,250000,0,156,0,1
41862,3,79,170000,0,12,0,0
41863,3,64,270000,0,168,0,1
41864,3,68,200000,0,72,0,0
41865,3,72,250000,0,72,0,0
41866,3,69,200000,0,24,0,0
41867,3,75,250000,0,0,0,1
41868,3,69,190000,0,12,0,0
41869,3,70,220000,0,24,0,0
41870,3,69,230000,0,24,0,1
41871,3,65,270000,0,48,0,0
41872,3,73,210000,0,144,0,1
41873,3,71,260000,0,84,0,0
41874,3,75,310000,0,24,0,0
41875,3,73,210000,0,156,0,1
41876,3,67,210000,0,120,0,0
41877,3,70,140000,0,60,0,1
41878,3,70,190000,0,168,0,0
41879,3,64,230000,0,60,0,0
41880,3,66,230000,0,36,0,0
41881,3,73,280000,0,12,0,1
41882,3,74,240000,0,120,0,1
41883,3,76,250000,0,96,0,1
41884,3,71,260000,0,36,0,1
41885,3,71,260000,0,84,0,0
41886,3,73,200000,0,84,0,0
41887,3,72,310000,0,24,0,0
41888,3,62,230000,0,60,0,0
41889,3,67,350000,0,156,0,0
41890,3,76,160000,0,120,0,1
41891,3,72,230000,0,156,0,1
41892,3,66,260000,0,0,0,0
41893,3,65,250000,0,180,0,0
41894,3,70,300000,0,0,0,1
41895,3,67,260000,0,120,0,0
41896,3,73,230000,0,156,0,1
41897,3,67,280000,0,0,0,0
41898,3,63,240000,0,156,0,0
41899,3,72,200000,0,120,0,1
41900,3,70,250000,0,120,0,1
41901,3,70,270000,0,168,0,1
41902,3,64,250000,0,96,0,0
41903,3,70,280000,0,72,0,1
41904,3,75,230000,0,84,0,1
41905,3,69,220000,0,180,0,1
41906,3,73,280000,0,168,0,0
41907,3,76,220000,0,24,0,0
41908,3,76,290000,0,0,0,0
41909,3,71,270000,0,180,0,0
41910,3,70,340000,0,144,0,0
41911,3,69,210000,0,12,0,1
41912,3,63,170000,0,0,0,0
41913,3,68,250000,0,180,0,1
41914,3,71,180000,0,180,0,0
41915,3,71,190000,0,180,0,1
41916,3,67,240000,0,120,0,1
41917,3,71,230000,0,0,0,0
41918,3,70,270000,0,96,0,1
41919,3,66,260000,0,36,0,0
41920,3,77,260000,0,60,0,0
41921,3,71,210000,0,60,0,1
41922,3,71,200000,0,0,0,1
41923,3,61,180000,0,72,0,0
41924,3,72,290000,0,108,0,1
41925,3,71,260000,0,60,0,1
41926,3,71,180000,0,84,0,1
41927,3,71,170000,0,12,0,0
41928,3,71,240000,0,180,0,0
41929,3,72,280000,0,84,0,1
41930,3,62,330000,0,84,0,1
41931,3,72,200000,0,60,0,1
